source_string,code_system,concept_id,concept_name,domain_id,vocabulary_id,mapping_version,decided_by,decided_on,note
50903,SOURCE,3011163,Cholesterol.total/Cholesterol in HDL [Mass Ratio] in Serum or Plasma,Measurement,LOINC,1,MIT-LCP mimic-code d_labitems_to_loinc (SSSOM),2022-03-01,"MIMIC-IV d_labitems itemid 50903 'Cholesterol Ratio (Total/HDL)' (Blood; Chemistry); community mapping, imported 2026-09-11"
50904,SOURCE,3007070,Cholesterol in HDL [Mass/volume] in Serum or Plasma,Measurement,LOINC,1,MIT-LCP mimic-code d_labitems_to_loinc (SSSOM),2022-03-01,"MIMIC-IV d_labitems itemid 50904 'Cholesterol, HDL' (Blood; Chemistry); community mapping, imported 2026-09-11"
50905,SOURCE,3028288,Cholesterol in LDL [Mass/volume] in Serum or Plasma by calculation,Measurement,LOINC,1,MIT-LCP mimic-code d_labitems_to_loinc (SSSOM),2022-03-01,"MIMIC-IV d_labitems itemid 50905 'Cholesterol, LDL, Calculated' (Blood; Chemistry); community mapping, imported 2026-09-11"
50906,SOURCE,3009966,Cholesterol in LDL [Mass/volume] in Serum or Plasma by Direct assay,Measurement,LOINC,1,MIT-LCP mimic-code d_labitems_to_loinc (SSSOM),2022-03-01,"MIMIC-IV d_labitems itemid 50906 'Cholesterol, LDL, Measured' (Blood; Chemistry); community mapping, imported 2026-09-11"
50907,SOURCE,3027114,Cholesterol [Mass/volume] in Serum or Plasma,Measurement,LOINC,1,MIT-LCP mimic-code d_labitems_to_loinc (SSSOM),2022-03-01,"MIMIC-IV d_labitems itemid 50907 'Cholesterol, Total' (Blood; Chemistry); community mapping, imported 2026-09-11"
50908,SOURCE,3048863,Creatine kinase.MB/Creatine kinase.total [Ratio] in Serum or Plasma,Measurement,LOINC,1,MIT-LCP mimic-code d_labitems_to_loinc (SSSOM),2022-03-01,"MIMIC-IV d_labitems itemid 50908 'CK-MB Index' (Blood; Chemistry); community mapping, imported 2026-09-11"
50909,SOURCE,3009682,Cortisol [Mass/volume] in Serum or Plasma,Measurement,LOINC,1,MIT-LCP mimic-code d_labitems_to_loinc (SSSOM),2022-03-01,"MIMIC-IV d_labitems itemid 50909 'Cortisol' (Blood; Chemistry); community mapping, imported 2026-09-11"
50910,SOURCE,3007220,Creatine kinase [Enzymatic activity/volume] in Serum or Plasma,Measurement,LOINC,1,MIT-LCP mimic-code d_labitems_to_loinc (SSSOM),2022-03-01,"MIMIC-IV d_labitems itemid 50910 'Creatine Kinase (CK)' (Blood; Chemistry); community mapping, imported 2026-09-11"
50911,SOURCE,3005785,Creatine kinase.MB [Mass/volume] in Serum or Plasma,Measurement,LOINC,1,MIT-LCP mimic-code d_labitems_to_loinc (SSSOM),2022-03-01,"MIMIC-IV d_labitems itemid 50911 'Creatine Kinase, MB Isoenzyme' (Blood; Chemistry); community mapping, imported 2026-09-11"
50912,SOURCE,3016723,Creatinine [Mass/volume] in Serum or Plasma,Measurement,LOINC,1,MIT-LCP mimic-code d_labitems_to_loinc (SSSOM),2022-03-01,"MIMIC-IV d_labitems itemid 50912 'Creatinine' (Blood; Chemistry); community mapping, imported 2026-09-11"
50913,SOURCE,3021322,Cryoglobulin [Presence] in Serum,Measurement,LOINC,1,MIT-LCP mimic-code d_labitems_to_loinc (SSSOM),2022-03-01,"MIMIC-IV d_labitems itemid 50913 'Cryoglobulin' (Blood; Chemistry); community mapping, imported 2026-09-11"
50914,SOURCE,3010375,cycloSPORINE [Mass/volume] in Blood,Measurement,LOINC,1,MIT-LCP mimic-code d_labitems_to_loinc (SSSOM),2022-03-01,"MIMIC-IV d_labitems itemid 50914 'Cyclosporin' (Blood; Chemistry); community mapping, imported 2026-09-11"
50915,SOURCE,3051714,Fibrin D-dimer FEU [Mass/volume] in Platelet poor plasma,Measurement,LOINC,1,MIT-LCP mimic-code d_labitems_to_loinc (SSSOM),2022-03-01,"MIMIC-IV d_labitems itemid 50915 'D-Dimer' (Blood; Chemistry); community mapping, imported 2026-09-11"
50916,SOURCE,3015884,Dehydroepiandrosterone sulfate (DHEA-S) [Mass/volume] in Serum or Plasma,Measurement,LOINC,1,MIT-LCP mimic-code d_labitems_to_loinc (SSSOM),2022-03-01,"MIMIC-IV d_labitems itemid 50916 'DHEA-Sulfate' (Blood; Chemistry); community mapping, imported 2026-09-11"
50917,SOURCE,3011335,Digoxin [Mass/volume] in Serum or Plasma,Measurement,LOINC,1,MIT-LCP mimic-code d_labitems_to_loinc (SSSOM),2022-03-01,"MIMIC-IV d_labitems itemid 50917 'Digoxin' (Blood; Chemistry); community mapping, imported 2026-09-11"
50918,SOURCE,3012718,DNA double strand Ab [Presence] in Serum,Measurement,LOINC,1,MIT-LCP mimic-code d_labitems_to_loinc (SSSOM),2022-03-01,"MIMIC-IV d_labitems itemid 50918 'Double Stranded DNA' (Blood; Chemistry); community mapping, imported 2026-09-11"
50920,SOURCE,46236952,"Glomerular filtration rate/1.73 sq M.predicted [Volume Rate/Area] in Serum, Plasma or Blood by Creatinine-based formula (MDRD)",Measurement,LOINC,1,MIT-LCP mimic-code d_labitems_to_loinc (SSSOM),2022-03-01,"MIMIC-IV d_labitems itemid 50920 'Estimated GFR (MDRD equation)' (Blood; Chemistry); community mapping, imported 2026-09-11"
50921,SOURCE,3025285,Estradiol (E2) [Mass/volume] in Serum or Plasma,Measurement,LOINC,1,MIT-LCP mimic-code d_labitems_to_loinc (SSSOM),2022-03-01,"MIMIC-IV d_labitems itemid 50921 'Estradiol' (Blood; Chemistry); community mapping, imported 2026-09-11"
50922,SOURCE,3025643,Ethanol [Mass/volume] in Blood,Measurement,LOINC,1,MIT-LCP mimic-code d_labitems_to_loinc (SSSOM),2022-03-01,"MIMIC-IV d_labitems itemid 50922 'Ethanol' (Blood; Chemistry); community mapping, imported 2026-09-11"
50924,SOURCE,3001122,Ferritin [Mass/volume] in Serum or Plasma,Measurement,LOINC,1,MIT-LCP mimic-code d_labitems_to_loinc (SSSOM),2022-03-01,"MIMIC-IV d_labitems itemid 50924 'Ferritin' (Blood; Chemistry); community mapping, imported 2026-09-11"
50925,SOURCE,3036987,Folate [Mass/volume] in Serum or Plasma,Measurement,LOINC,1,MIT-LCP mimic-code d_labitems_to_loinc (SSSOM),2022-03-01,"MIMIC-IV d_labitems itemid 50925 'Folate' (Blood; Chemistry); community mapping, imported 2026-09-11"
50926,SOURCE,3023323,Follitropin [Units/volume] in Serum or Plasma,Measurement,LOINC,1,MIT-LCP mimic-code d_labitems_to_loinc (SSSOM),2022-03-01,"MIMIC-IV d_labitems itemid 50926 'Follicle Stimulating Hormone' (Blood; Chemistry); community mapping, imported 2026-09-11"
50927,SOURCE,3026910,Gamma glutamyl transferase [Enzymatic activity/volume] in Serum or Plasma,Measurement,LOINC,1,MIT-LCP mimic-code d_labitems_to_loinc (SSSOM),2022-03-01,"MIMIC-IV d_labitems itemid 50927 'Gamma Glutamyltransferase' (Blood; Chemistry); community mapping, imported 2026-09-11"
50928,SOURCE,3009927,Gastrin [Mass/volume] in Serum or Plasma,Measurement,LOINC,1,MIT-LCP mimic-code d_labitems_to_loinc (SSSOM),2022-03-01,"MIMIC-IV d_labitems itemid 50928 'Gastrin' (Blood; Chemistry); community mapping, imported 2026-09-11"
50929,SOURCE,3035510,Gentamicin [Mass/volume] in Serum or Plasma,Measurement,LOINC,1,MIT-LCP mimic-code d_labitems_to_loinc (SSSOM),2022-03-01,"MIMIC-IV d_labitems itemid 50929 'Gentamicin' (Blood; Chemistry); community mapping, imported 2026-09-11"
50930,SOURCE,3021886,Globulin [Mass/volume] in Serum,Measurement,LOINC,1,MIT-LCP mimic-code d_labitems_to_loinc (SSSOM),2022-03-01,"MIMIC-IV d_labitems itemid 50930 'Globulin' (Blood; Chemistry); community mapping, imported 2026-09-11"
50931,SOURCE,3004501,Glucose [Mass/volume] in Serum or Plasma,Measurement,LOINC,1,MIT-LCP mimic-code d_labitems_to_loinc (SSSOM),2022-03-01,"MIMIC-IV d_labitems itemid 50931 'Glucose' (Blood; Chemistry); community mapping, imported 2026-09-11"
50935,SOURCE,3012336,Haptoglobin [Mass/volume] in Serum or Plasma,Measurement,LOINC,1,MIT-LCP mimic-code d_labitems_to_loinc (SSSOM),2022-03-01,"MIMIC-IV d_labitems itemid 50935 'Haptoglobin' (Blood; Chemistry); community mapping, imported 2026-09-11"
50936,SOURCE,3018171,Choriogonadotropin [Units/volume] in Serum or Plasma,Measurement,LOINC,1,MIT-LCP mimic-code d_labitems_to_loinc (SSSOM),2022-03-01,"MIMIC-IV d_labitems itemid 50936 'HCG, Maternal Screen' (Blood; Chemistry); community mapping, imported 2026-09-11"
50937,SOURCE,3035456,Hepatitis A virus Ab [Presence] in Serum by Immunoassay,Measurement,LOINC,1,MIT-LCP mimic-code d_labitems_to_loinc (SSSOM),2022-03-01,"MIMIC-IV d_labitems itemid 50937 'Hepatitis A Virus Antibody' (Blood; Chemistry); community mapping, imported 2026-09-11"
50938,SOURCE,3013327,Hepatitis A virus IgM Ab [Presence] in Serum,Measurement,LOINC,1,MIT-LCP mimic-code d_labitems_to_loinc (SSSOM),2022-03-01,"MIMIC-IV d_labitems itemid 50938 'Hepatitis A Virus IgM Antibody' (Blood; Chemistry); community mapping, imported 2026-09-11"
50939,SOURCE,3013527,Hepatitis B virus core IgM Ab [Presence] in Serum,Measurement,LOINC,1,MIT-LCP mimic-code d_labitems_to_loinc (SSSOM),2022-03-01,"MIMIC-IV d_labitems itemid 50939 'Hepatitis B Core Antibody, IgM' (Blood; Chemistry); community mapping, imported 2026-09-11"
50940,SOURCE,3017797,Hepatitis B virus surface Ab [Presence] in Serum,Measurement,LOINC,1,MIT-LCP mimic-code d_labitems_to_loinc (SSSOM),2022-03-01,"MIMIC-IV d_labitems itemid 50940 'Hepatitis B Surface Antibody' (Blood; Chemistry); community mapping, imported 2026-09-11"
50941,SOURCE,3019510,Hepatitis B virus surface Ag [Presence] in Serum or Plasma by Immunoassay,Measurement,LOINC,1,MIT-LCP mimic-code d_labitems_to_loinc (SSSOM),2022-03-01,"MIMIC-IV d_labitems itemid 50941 'Hepatitis B Surface Antigen' (Blood; Chemistry); community mapping, imported 2026-09-11"
50942,SOURCE,3036282,Hepatitis B virus core Ab [Presence] in Serum or Plasma by Immunoassay,Measurement,LOINC,1,MIT-LCP mimic-code d_labitems_to_loinc (SSSOM),2022-03-01,"MIMIC-IV d_labitems itemid 50942 'Hepatitis B Virus Core Antibody' (Blood; Chemistry); community mapping, imported 2026-09-11"
50943,SOURCE,3013801,Hepatitis C virus Ab [Presence] in Serum or Plasma by Immunoassay,Measurement,LOINC,1,MIT-LCP mimic-code d_labitems_to_loinc (SSSOM),2022-03-01,"MIMIC-IV d_labitems itemid 50943 'Hepatitis C Virus Antibody' (Blood; Chemistry); community mapping, imported 2026-09-11"
50944,SOURCE,3037274,HIV 1 Ab [Units/volume] in Serum or Plasma by Immunoassay,Measurement,LOINC,1,MIT-LCP mimic-code d_labitems_to_loinc (SSSOM),2022-03-01,"MIMIC-IV d_labitems itemid 50944 'HIV Antibody' (Blood; Chemistry); community mapping, imported 2026-09-11"
50945,SOURCE,3016724,Homocysteine [Moles/volume] in Serum or Plasma,Measurement,LOINC,1,MIT-LCP mimic-code d_labitems_to_loinc (SSSOM),2022-03-01,"MIMIC-IV d_labitems itemid 50945 'Homocysteine' (Blood; Chemistry); community mapping, imported 2026-09-11"
50946,SOURCE,3018171,Choriogonadotropin [Units/volume] in Serum or Plasma,Measurement,LOINC,1,MIT-LCP mimic-code d_labitems_to_loinc (SSSOM),2022-03-01,"MIMIC-IV d_labitems itemid 50946 'Human Chorionic Gonadotropin' (Blood; Chemistry); community mapping, imported 2026-09-11"
50948,SOURCE,3037756,Immunofixation for Serum or Plasma,Measurement,LOINC,1,MIT-LCP mimic-code d_labitems_to_loinc (SSSOM),2022-03-01,"MIMIC-IV d_labitems itemid 50948 'Immunofixation' (Blood; Chemistry); community mapping, imported 2026-09-11"
50949,SOURCE,3007164,IgA [Mass/volume] in Serum or Plasma,Measurement,LOINC,1,MIT-LCP mimic-code d_labitems_to_loinc (SSSOM),2022-03-01,"MIMIC-IV d_labitems itemid 50949 'Immunoglobulin A' (Blood; Chemistry); community mapping, imported 2026-09-11"
50950,SOURCE,3005719,IgG [Mass/volume] in Serum or Plasma,Measurement,LOINC,1,MIT-LCP mimic-code d_labitems_to_loinc (SSSOM),2022-03-01,"MIMIC-IV d_labitems itemid 50950 'Immunoglobulin G' (Blood; Chemistry); community mapping, imported 2026-09-11"
50951,SOURCE,3028026,IgM [Mass/volume] in Serum or Plasma,Measurement,LOINC,1,MIT-LCP mimic-code d_labitems_to_loinc (SSSOM),2022-03-01,"MIMIC-IV d_labitems itemid 50951 'Immunoglobulin M' (Blood; Chemistry); community mapping, imported 2026-09-11"
50952,SOURCE,3002400,Iron [Mass/volume] in Serum or Plasma,Measurement,LOINC,1,MIT-LCP mimic-code d_labitems_to_loinc (SSSOM),2022-03-01,"MIMIC-IV d_labitems itemid 50952 'Iron' (Blood; Chemistry); community mapping, imported 2026-09-11"
50953,SOURCE,3021044,Iron binding capacity [Mass/volume] in Serum or Plasma,Measurement,LOINC,1,MIT-LCP mimic-code d_labitems_to_loinc (SSSOM),2022-03-01,"MIMIC-IV d_labitems itemid 50953 'Iron Binding Capacity, Total' (Blood; Chemistry); community mapping, imported 2026-09-11"
50954,SOURCE,3016436,Lactate dehydrogenase [Enzymatic activity/volume] in Serum or Plasma,Measurement,LOINC,1,MIT-LCP mimic-code d_labitems_to_loinc (SSSOM),2022-03-01,"MIMIC-IV d_labitems itemid 50954 'Lactate Dehydrogenase (LD)' (Blood; Chemistry); community mapping, imported 2026-09-11"
50956,SOURCE,3004905,Lipase [Enzymatic activity/volume] in Serum or Plasma,Measurement,LOINC,1,MIT-LCP mimic-code d_labitems_to_loinc (SSSOM),2022-03-01,"MIMIC-IV d_labitems itemid 50956 'Lipase' (Blood; Chemistry); community mapping, imported 2026-09-11"
50957,SOURCE,3024666,Lithium [Moles/volume] in Serum or Plasma,Measurement,LOINC,1,MIT-LCP mimic-code d_labitems_to_loinc (SSSOM),2022-03-01,"MIMIC-IV d_labitems itemid 50957 'Lithium' (Blood; Chemistry); community mapping, imported 2026-09-11"
50958,SOURCE,3009214,Lutropin [Units/volume] in Serum or Plasma,Measurement,LOINC,1,MIT-LCP mimic-code d_labitems_to_loinc (SSSOM),2022-03-01,"MIMIC-IV d_labitems itemid 50958 'Luteinizing Hormone' (Blood; Chemistry); community mapping, imported 2026-09-11"
50959,SOURCE,43055514,Macroprolactin [Presence] in Serum or Plasma,Measurement,LOINC,1,MIT-LCP mimic-code d_labitems_to_loinc (SSSOM),2022-03-01,"MIMIC-IV d_labitems itemid 50959 'Macro Prolactin' (Blood; Chemistry); community mapping, imported 2026-09-11"
50960,SOURCE,3001420,Magnesium [Mass/volume] in Serum or Plasma,Measurement,LOINC,1,MIT-LCP mimic-code d_labitems_to_loinc (SSSOM),2022-03-01,"MIMIC-IV d_labitems itemid 50960 'Magnesium' (Blood; Chemistry); community mapping, imported 2026-09-11"
50961,SOURCE,3017115,Methotrexate [Moles/volume] in Serum or Plasma,Measurement,LOINC,1,MIT-LCP mimic-code d_labitems_to_loinc (SSSOM),2022-03-01,"MIMIC-IV d_labitems itemid 50961 'Methotrexate' (Blood; Chemistry); community mapping, imported 2026-09-11"
50962,SOURCE,3001706,N-acetylprocainamide [Mass/volume] in Serum or Plasma,Measurement,LOINC,1,MIT-LCP mimic-code d_labitems_to_loinc (SSSOM),2022-03-01,"MIMIC-IV d_labitems itemid 50962 'N-Acetylprocainamide (NAPA)' (Blood; Chemistry); community mapping, imported 2026-09-11"
50963,SOURCE,3029187,Natriuretic peptide.B prohormone N-Terminal [Mass/volume] in Serum or Plasma,Measurement,LOINC,1,MIT-LCP mimic-code d_labitems_to_loinc (SSSOM),2022-03-01,"MIMIC-IV d_labitems itemid 50963 'NTproBNP' (Blood; Chemistry); community mapping, imported 2026-09-11"
50964,SOURCE,3008295,Osmolality of Serum or Plasma,Measurement,LOINC,1,MIT-LCP mimic-code d_labitems_to_loinc (SSSOM),2022-03-01,"MIMIC-IV d_labitems itemid 50964 'Osmolality, Measured' (Blood; Chemistry); community mapping, imported 2026-09-11"
50965,SOURCE,3000067,Parathyrin.intact [Mass/volume] in Serum or Plasma,Measurement,LOINC,1,MIT-LCP mimic-code d_labitems_to_loinc (SSSOM),2022-03-01,"MIMIC-IV d_labitems itemid 50965 'Parathyroid Hormone' (Blood; Chemistry); community mapping, imported 2026-09-11"
50966,SOURCE,3025411,PHENobarbital [Mass/volume] in Serum or Plasma,Measurement,LOINC,1,MIT-LCP mimic-code d_labitems_to_loinc (SSSOM),2022-03-01,"MIMIC-IV d_labitems itemid 50966 'Phenobarbital' (Blood; Chemistry); community mapping, imported 2026-09-11"
50967,SOURCE,3022616,Phenytoin [Mass/volume] in Serum or Plasma,Measurement,LOINC,1,MIT-LCP mimic-code d_labitems_to_loinc (SSSOM),2022-03-01,"MIMIC-IV d_labitems itemid 50967 'Phenytoin' (Blood; Chemistry); community mapping, imported 2026-09-11"
50968,SOURCE,3005893,Phenytoin Free [Mass/volume] in Serum or Plasma,Measurement,LOINC,1,MIT-LCP mimic-code d_labitems_to_loinc (SSSOM),2022-03-01,"MIMIC-IV d_labitems itemid 50968 'Phenytoin, Free' (Blood; Chemistry); community mapping, imported 2026-09-11"
50969,SOURCE,3002551,Phenytoin Free/Phenytoin.total in Serum or Plasma,Measurement,LOINC,1,MIT-LCP mimic-code d_labitems_to_loinc (SSSOM),2022-03-01,"MIMIC-IV d_labitems itemid 50969 'Phenytoin, Percent Free' (Blood; Chemistry); community mapping, imported 2026-09-11"
50970,SOURCE,3011904,Phosphate [Mass/volume] in Serum or Plasma,Measurement,LOINC,1,MIT-LCP mimic-code d_labitems_to_loinc (SSSOM),2022-03-01,"MIMIC-IV d_labitems itemid 50970 'Phosphate' (Blood; Chemistry); community mapping, imported 2026-09-11"
50971,SOURCE,3023103,Potassium [Moles/volume] in Serum or Plasma,Measurement,LOINC,1,MIT-LCP mimic-code d_labitems_to_loinc (SSSOM),2022-03-01,"MIMIC-IV d_labitems itemid 50971 'Potassium' (Blood; Chemistry); community mapping, imported 2026-09-11"
50972,SOURCE,3004653,Procainamide [Mass/volume] in Serum or Plasma,Measurement,LOINC,1,MIT-LCP mimic-code d_labitems_to_loinc (SSSOM),2022-03-01,"MIMIC-IV d_labitems itemid 50972 'Procainamide' (Blood; Chemistry); community mapping, imported 2026-09-11"
50973,SOURCE,3004722,Prolactin [Mass/volume] in Serum or Plasma,Measurement,LOINC,1,MIT-LCP mimic-code d_labitems_to_loinc (SSSOM),2022-03-01,"MIMIC-IV d_labitems itemid 50973 'Prolactin' (Blood; Chemistry); community mapping, imported 2026-09-11"
50974,SOURCE,3013603,Prostate specific Ag [Mass/volume] in Serum or Plasma,Measurement,LOINC,1,MIT-LCP mimic-code d_labitems_to_loinc (SSSOM),2022-03-01,"MIMIC-IV d_labitems itemid 50974 'Prostate Specific Antigen' (Blood; Chemistry); community mapping, imported 2026-09-11"
50975,SOURCE,3035956,Protein Fractions [Interpretation] in Serum or Plasma by Electrophoresis,Measurement,LOINC,1,MIT-LCP mimic-code d_labitems_to_loinc (SSSOM),2022-03-01,"MIMIC-IV d_labitems itemid 50975 'Protein Electrophoresis' (Blood; Chemistry); community mapping, imported 2026-09-11"
50976,SOURCE,3020630,Protein [Mass/volume] in Serum or Plasma,Measurement,LOINC,1,MIT-LCP mimic-code d_labitems_to_loinc (SSSOM),2022-03-01,"MIMIC-IV d_labitems itemid 50976 'Protein, Total' (Blood; Chemistry); community mapping, imported 2026-09-11"
50977,SOURCE,3019736,quiNIDine [Mass/volume] in Serum or Plasma,Measurement,LOINC,1,MIT-LCP mimic-code d_labitems_to_loinc (SSSOM),2022-03-01,"MIMIC-IV d_labitems itemid 50977 'Quinidine' (Blood; Chemistry); community mapping, imported 2026-09-11"
50978,SOURCE,3021374,Sirolimus [Mass/volume] in Blood,Measurement,LOINC,1,MIT-LCP mimic-code d_labitems_to_loinc (SSSOM),2022-03-01,"MIMIC-IV d_labitems itemid 50978 'Rapamycin' (Blood; Chemistry); community mapping, imported 2026-09-11"
50980,SOURCE,3021614,Rheumatoid factor [Units/volume] in Serum or Plasma,Measurement,LOINC,1,MIT-LCP mimic-code d_labitems_to_loinc (SSSOM),2022-03-01,"MIMIC-IV d_labitems itemid 50980 'Rheumatoid Factor' (Blood; Chemistry); community mapping, imported 2026-09-11"
50981,SOURCE,3000787,Salicylates [Mass/volume] in Serum or Plasma,Measurement,LOINC,1,MIT-LCP mimic-code d_labitems_to_loinc (SSSOM),2022-03-01,"MIMIC-IV d_labitems itemid 50981 'Salicylate' (Blood; Chemistry); community mapping, imported 2026-09-11"
50982,SOURCE,3004248,Sex hormone binding globulin [Moles/volume] in Serum or Plasma,Measurement,LOINC,1,MIT-LCP mimic-code d_labitems_to_loinc (SSSOM),2022-03-01,"MIMIC-IV d_labitems itemid 50982 'Sex Hormone Binding Globulin' (Blood; Chemistry); community mapping, imported 2026-09-11"
50983,SOURCE,3019550,Sodium [Moles/volume] in Serum or Plasma,Measurement,LOINC,1,MIT-LCP mimic-code d_labitems_to_loinc (SSSOM),2022-03-01,"MIMIC-IV d_labitems itemid 50983 'Sodium' (Blood; Chemistry); community mapping, imported 2026-09-11"
50986,SOURCE,3026250,Tacrolimus [Mass/volume] in Blood,Measurement,LOINC,1,MIT-LCP mimic-code d_labitems_to_loinc (SSSOM),2022-03-01,"MIMIC-IV d_labitems itemid 50986 'tacroFK' (Blood; Chemistry); community mapping, imported 2026-09-11"
50988,SOURCE,3008893,Testosterone [Mass/volume] in Serum or Plasma,Measurement,LOINC,1,MIT-LCP mimic-code d_labitems_to_loinc (SSSOM),2022-03-01,"MIMIC-IV d_labitems itemid 50988 'Testosterone' (Blood; Chemistry); community mapping, imported 2026-09-11"
50989,SOURCE,3016049,Testosterone Free [Mass/volume] in Serum or Plasma,Measurement,LOINC,1,MIT-LCP mimic-code d_labitems_to_loinc (SSSOM),2022-03-01,"MIMIC-IV d_labitems itemid 50989 'Testosterone, Free' (Blood; Chemistry); community mapping, imported 2026-09-11"
50990,SOURCE,3016072,Theophylline [Mass/volume] in Serum or Plasma,Measurement,LOINC,1,MIT-LCP mimic-code d_labitems_to_loinc (SSSOM),2022-03-01,"MIMIC-IV d_labitems itemid 50990 'Theophylline' (Blood; Chemistry); community mapping, imported 2026-09-11"
50991,SOURCE,3036535,Thyroglobulin [Mass/volume] in Serum or Plasma,Measurement,LOINC,1,MIT-LCP mimic-code d_labitems_to_loinc (SSSOM),2022-03-01,"MIMIC-IV d_labitems itemid 50991 'Thyroglobulin' (Blood; Chemistry); community mapping, imported 2026-09-11"
50992,SOURCE,3027238,Thyroperoxidase Ab [Units/volume] in Serum or Plasma,Measurement,LOINC,1,MIT-LCP mimic-code d_labitems_to_loinc (SSSOM),2022-03-01,"MIMIC-IV d_labitems itemid 50992 'Thyroid Peroxidase Antibodies' (Blood; Chemistry); community mapping, imported 2026-09-11"
